Dates,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices
,PSMGN,LRE,BCOM,GSZ.PA,SDFGn.DE,NPOS.PA,ORAN,EDP.LS,PDLI ,CLLN.L,CNPP.PA,HFC.N,RWEG.DE,CTL.N,AZN.L,BOUY.PA,CWC.L,ENI.MI,VIV.PA,BALF.L,UU.L,PFG.L,TOTF.PA,RDSa.AS,LAGA.PA,FTSE,S&P 500,MSCI,CAC,DAX,Oil,USA-10 year Treasury Bond,UK Gilt,EUR/USD,DTWEXM,CBOE volatility,FVX
29-Nov-12,29.2568,8.45,29.5877,22.5606,44.719,51.0067,10.7632,2.5046,7.86,4.71,14.8912,42.432522,39.7186,38.7,47.48,24.6694,34.67,23.748,21.9248,4.14,11.12,15.19,50.0461,33.4679,16.6565,"4,975.19","1,386.89",12026.57,3568.88,"9,192.96",88.07,1.49,1.776,1.3242,73.4647,15.24,0.631
30-Nov-12,29.2204,8.48,29.3308,22.4558,45.1063,51.4501,10.5677,2.5267,7.9,4.66,14.5421,42.516936,39.684,38.84,47.49,24.6501,34.7,23.6049,21.4495,4.14,10.91,15.08,49.9559,33.4597,16.7377,"4,947.13","1,387.81",12034.22,3557.28,"9,216.60",88.91,1.49,1.776,1.3185,73.4087,15.08,0.614
3-Dec-12,30.0805,8.53,29.3757,22.7774,45.6854,52.1676,10.599,2.578,7.72,4.67,14.6585,42.535695,39.7891,39.18,47.93,24.905,35.1,23.652,21.6483,4.11,11.02,15.3,50.3518,33.4808,16.9502,"4,956.47","1,391.03",12027.44,3566.59,"9,332.96",89.09,1.49,1.776,1.3186,73.2017,15.31,0.628
4-Dec-12,29.9305,8.64,29.4133,22.8472,44.9546,49.3636,10.7244,2.5584,7.74,4.7,14.8016,42.329348,40.1856,39.28,47.94,24.9879,35.75,23.8554,21.695,4.11,11.03,15.35,50.4406,33.5507,17.2391,"4,957.95","1,409.15",12053.26,3580.48,"9,483.63",88.5,1.49,1.776,1.3182,73.1014,15.14,0.623
5-Dec-12,30.6134,8.69,29.4375,22.5256,44.7312,48.5658,11.0067,2.6615,7.64,4.78,14.9343,40.584775,40.14,38.88,48.29,26.4585,36.2,23.388,21.8201,4.12,11.09,15.48,50.3952,33.5467,18.0404,"5,023.59","1,406.29",12103.11,3590.5,"9,459.24",87.88,1.49,1.776,1.3223,73.1609,15.5,0.606
6-Dec-12,30.4594,8.36,29.059,19.82,44.5869,48.3068,10.7276,2.6634,7.45,4.65,14.8666,40.762984,39.286,38.83,48.06,26.1933,36.33,23.1331,21.4668,4.14,11.07,15.65,50.072,33.5715,17.4055,"5,012.36","1,398.94",12149.23,3601.65,"9,490.95",86.26,1.49,1.776,1.3235,73.4024,15.92,0.601
7-Dec-12,30.1777,8.4,28.7561,19.6575,44.7108,49.1922,10.559,2.7192,7.57,4.65,14.8304,40.931814,38.848,37.94,48.12,25.7706,36.48,23.0178,21.357,4.15,11.06,15.61,49.4669,33.525,17.6862,"5,039.69","1,409.93",12187.56,3605.61,"9,510.46",85.93,1.56,1.842,1.3214,73.449,15.51,0.622
10-Dec-12,30.163,8.34,28.6879,19.5393,45.3093,49.6675,10.6302,2.7174,7.66,4.76,14.7516,41.166299,38.4949,38.03,48.41,26.2358,36.08,23.072,21.4674,4.13,11.02,15.69,49.9935,33.7992,17.7116,"5,043.55","1,415.95",12178.15,3612.1,"9,604.28",85.56,1.56,1.842,1.3194,73.4234,15.06,0.614
11-Dec-12,30.4035,8.29,28.2188,19.9938,45.6443,50.6383,10.9221,2.7881,7.8,4.77,14.9287,42.338727,39.5347,38.57,48.82,27.3671,36.38,23.3293,21.9834,4.19,11.16,15.8,51.1125,34.0122,17.9659,"5,061.95","1,416.18",12190.58,3646.15,"9,615.29",85.79,1.56,1.842,1.3204,73.2641,15.87,0.633
12-Dec-12,31.1507,8.42,28.484,20.1637,45.7522,49.7362,11.1505,2.8327,7.64,4.84,15.1178,42.601351,39.7228,39.07,49.13,27.8239,36.5,23.6735,22.3206,4.25,11.13,15.99,51.8438,34.5037,18.0999,"5,056.34","1,409.46",12224.31,3646.66,"9,705.15",86.77,1.56,1.842,1.3184,73.2156,16.64,0.649
13-Dec-12,30.3952,8.46,28.8653,20.0259,45.8379,49.3578,11.1813,2.8924,7.51,4.91,15.1551,42.423142,38.6815,38.92,47.66,28.0153,36.4,23.6676,22.3861,4.31,11.29,16.11,51.9379,34.403,18.0434,"5,064.30","1,407.05",12211.57,3643.13,"9,734.76",85.89,1.56,1.842,1.3046,73.1705,17.12,0.689
14-Dec-12,31.1324,8.44,29.224,20.1035,46.3333,49.8864,11.1869,2.9533,7.48,5.02,15.201,43.708124,39.0522,39.06,47.27,28.0264,36.43,23.9267,22.275,4.33,11.36,16.29,51.9334,34.4292,18.1827,"5,081.19","1,409.28",12244.24,3643.28,"9,740.05",86.73,1.56,1.842,1.3067,73.057,16.46,0.688
17-Dec-12,29.5508,8.53,29.3862,20.1788,46.0505,51.1529,11.1069,2.988,7.43,5.04,15.269,43.389223,39.2398,39.47,47.46,29.1098,36.09,24.0223,22.0742,4.33,11.41,16.22,51.5197,34.5066,18.365,"5,096.99","1,413.94",12218.58,3638.1,"9,770.02",87.2,1.56,1.842,1.3115,72.9368,16.58,0.726
18-Dec-12,29.097,8.47,29.7518,20.227,47.0619,51.5138,11.0461,3.0162,7.45,5.07,15.4514,43.679985,39.8715,40.15,47.86,29.011,36.49,24.1692,22.1717,4.42,11.37,16.35,51.6655,34.792,18.4055,"5,124.91","1,418.07",12293.25,3648.63,"9,716.06",87.93,1.56,1.842,1.308,72.854,15.9,0.765
19-Dec-12,29.8047,8.67,29.6459,20.4275,47.5208,51.3587,10.959,3.0274,7.37,5.1,15.6,43.4455,39.9886,39.75,47.81,29.2558,36.34,24.4944,22.3717,4.36,11.18,16.35,51.8457,34.7313,18.6113,"5,100.05","1,418.55",12402.41,3664.59,"9,744.98",89.51,1.56,1.842,1.3063,72.8467,16.05,0.769
20-Dec-12,29.5563,8.6,29.3841,20.1279,47.4463,50.1021,10.9154,3.1145,7.47,5.19,15.5793,44.439719,40.1257,39.75,47.64,29.3378,36.07,24.4978,22.3195,4.47,10.97,16.57,51.5977,34.8597,18.7815,"5,113.75","1,427.84",12422.77,3666.73,"9,869.76",90.13,1.56,1.842,1.3269,72.9576,15.57,0.772
21-Dec-12,28.6839,8.42,29.2574,20.3576,46.5363,51.8303,11.0042,3.047,7.44,5.1,15.3803,44.167715,39.2615,39.29,47.52,29.4156,36.03,24.4317,22.4276,4.48,11.03,16.26,51.6916,34.5776,18.7005,"5,116.80","1,428.48",12362.38,3661.4,"9,954.10",88.66,1.56,1.842,1.3343,73.2351,15.95,0.753
27-Dec-12,28.3561,8.35,29.5472,20.4481,46.541,52.2622,11.1241,3.0374,7.14,5.09,15.4254,42.892113,39.8395,38.96,47.12,29.7325,36.25,24.5378,22.9628,4.51,10.9,16.3,52.2983,34.6096,18.8526,"5,177.61","1,413.58",12397.68,3674.26,"9,997.72",90.87,1.56,1.842,1.3303,73.4301,17,0.72
28-Dec-12,28.1459,8.32,29.2956,20.3695,46.2492,52.1858,10.9373,3.03,7.09,5.1,15.216,41.982309,39.3481,38.56,47.11,29.2823,35.65,24.2346,22.4243,4.46,10.91,16.29,51.4159,34.4226,18.4511,"5,186.84","1,430.36",12359.73,3620.25,"10,010.32",90.8,1.56,1.842,1.3289,73.4337,16.34,0.717
2-Jan-13,28.8003,8.55,29.6243,20.8504,46.3085,52.9055,11.2142,3.0982,7.34,5.23,15.6889,43.717503,39.7296,40.18,48.26,30.3823,35.75,25.0363,22.9862,4.56,11.14,16.38,52.7027,34.5155,18.9964,"5,132.48","1,435.81",12611.85,3733.93,"10,142.31",93.12,1.56,1.842,1.3317,73.3738,17.36,0.763
3-Jan-13,28.8055,8.44,29.4122,20.7953,44.2063,52.1011,11.046,3.0658,7.27,5.16,15.616,41.785341,39.2082,39.76,48,29.8231,36.09,24.7091,22.3478,4.54,11.08,16.38,51.9947,34.4153,18.7759,"5,125.07","1,443.69",12651.25,3721.17,"10,159.43",92.92,1.56,1.842,1.3312,73.5749,17.67,0.808
4-Jan-13,28.9302,8.44,29.5248,20.9006,44.1663,53.3125,11.1161,3.0707,7.39,5.15,15.8241,41.597753,39.7321,39.91,48.21,30.5766,36.58,24.8403,21.959,4.63,11,16.43,52.0326,34.6143,18.8715,"5,123.88","1,430.15",12694.9,3730.02,"10,068.34",93.09,1.56,1.842,1.332,73.9555,17.84,0.819
7-Jan-13,28.9774,8.55,29.5283,20.5773,44.0006,53.6829,11.0362,3.0269,7.42,5.29,16.1314,40.247115,38.6717,40.13,48.09,30.3873,36.61,24.5905,21.5478,4.67,10.89,16.45,51.3515,34.4923,18.897,"5,130.38","1,426.66",12721.99,3704.64,"10,132.59",93.19,1.56,1.842,1.3316,73.7475,18.59,0.813
8-Jan-13,29.2467,8.39,29.5476,20.6925,44.4979,53.301,10.9741,3.0162,7.44,5.24,16.5134,40.81926,38.5934,39.73,48.16,29.1421,36.45,24.6426,21.7258,4.52,10.84,16.27,51.5153,34.2629,18.7774,"5,242.36","1,419.83",12635.01,3705.88,"10,059.05",93.15,1.77,2.098,1.3374,73.82,19.48,0.785
9-Jan-13,30.3127,8.43,30.365,20.6657,44.8192,53.0839,11.4301,3.0763,7.52,5.25,16.5966,41.025608,38.9731,39.83,47.84,29.8817,37.78,25.0287,21.7107,4.65,11.01,16.39,51.6381,34.3296,18.5567,"5,211.41","1,418.10",12709.06,3717.45,"10,255.48",93.1,1.77,2.098,1.346,73.8665,19.47,0.761
10-Jan-13,30.6512,8.43,30.8304,20.6,44.8623,54.7714,11.6196,3.1421,7.52,5.33,16.7255,41.682168,38.8349,40.18,48.44,29.6096,38.54,25.5294,22.1591,4.71,11.19,16.56,52.4786,34.6386,18.8935,"5,234.07","1,402.43",12730.78,3703.12,"10,119.03",93.82,1.77,2.098,1.3455,73.4917,22.72,0.793
11-Jan-13,31.1424,8.48,30.3085,20.5681,44.7322,55.5704,11.6497,3.1343,7.48,5.35,17.179,41.897894,38.1294,40.32,48.68,30.4353,39.4,25.7919,22.2494,4.68,11.21,16.65,52.6846,34.725,19.1364,"5,230.16","1,426.19",12797.83,3706.02,"10,161.34",93.56,1.77,2.098,1.3491,73.2962,18.02,0.782
14-Jan-13,31.1668,8.42,30.4241,20.6485,44.6492,56.941,11.8699,3.1381,7.42,5.2,16.7409,42.976528,37.884,40.07,48.71,29.7617,37.72,25.64,22.0804,4.65,11.01,16.51,53.0063,34.6796,19.0173,"5,198.33","1,462.42",12759.14,3708.25,"10,141.33",94.14,1.77,2.098,1.3567,73.3054,14.68,0.768
15-Jan-13,31.0027,8.61,29.9318,20.3536,43.86,56.1782,11.6933,3.1382,7.07,5.22,16.3893,43.483017,36.481,39.79,48.86,30.1978,37.18,25.6881,21.6839,4.63,11.2,16.49,52.8528,34.6676,18.8605,"5,225.13","1,459.37",12774.79,3697.35,"10,066.09",93.28,1.77,2.098,1.3578,73.3087,14.56,0.745
16-Jan-13,31.2027,8.43,30.093,20.2193,44.0731,56.5845,11.5402,3.1468,7.1,5.1,16.3588,43.483017,36.6327,39.58,48.61,29.7276,37.2,25.6611,21.9801,4.63,11.4,16.51,53.0166,34.6379,18.9665,"5,275.79","1,466.47",12763.64,3708.49,"10,085.26",94.24,1.77,2.098,1.3639,73.4525,13.83,0.742
17-Jan-13,31.8234,8.46,30.5529,20.5291,44.7761,57.7905,11.9269,3.2258,7.1,5.14,16.4901,42.648248,37.3831,39.7,49.1,30.1784,38,26.0525,22.2075,4.63,11.37,16.73,53.1081,34.9864,19.1809,"5,282.79","1,461.89",12847.61,3744.11,"10,228.32",95.49,1.77,2.098,1.3513,73.4673,13.79,0.787
18-Jan-13,31.8476,8.51,30.163,20.375,45.2645,54.8384,11.992,3.2121,7.08,5.11,16.4931,41.513338,36.8811,40.02,48.81,30.2895,38.28,25.6885,22.2261,4.6,11.28,16.51,52.3491,35.0503,19.025,"5,252.68","1,457.15",12946.12,3741.58,"10,294.79",95.56,1.77,2.098,1.3581,73.8888,13.62,0.763
22-Jan-13,32.0746,8.52,29.9767,20.4862,45.2881,55.7705,11.6017,3.1688,7.04,5.03,16.5168,41.560235,36.1404,40.38,48.64,29.2374,38.78,25.8142,21.4186,4.48,11.36,16.39,52.6007,35.1049,19.1035,"5,227.20","1,472.12",12958.14,3741.01,"10,211.27",96.24,1.77,2.098,1.3396,73.6783,13.49,0.752
23-Jan-13,32.1713,8.53,29.6612,20.167,45.7802,56.1474,11.2813,3.1785,6.83,4.88,16.332,43.051564,35.7041,40.35,48.84,29.102,38.95,25.793,21.0791,4.46,11.37,16.4,52.4914,35.1075,19.0976,"5,248.02","1,472.05",12934.4,3726.17,"10,220.77",95.23,1.77,2.098,1.3363,73.7734,13.36,0.75
24-Jan-13,33.5152,8.59,30.1249,20.3552,46.3676,55.9306,11.3706,3.1563,6.72,4.88,16.5503,43.905091,36.102,40.1,49.5,29.6836,39.22,25.8787,21.2713,4.45,11.8,16.54,53.1416,35.2338,19.3336,"5,228.61","1,470.68",13066.44,3752.17,"10,345.40",95.95,1.77,2.098,1.3406,73.9448,13.52,0.76
25-Jan-13,33.8924,8.59,30.4062,20.6208,46.3698,56.463,11.371,3.1766,6.71,4.9,16.7376,44.336545,36.4818,40.13,49.88,29.4371,40,25.8567,21.3476,4.4,11.77,17.02,53.6046,35.6893,19.7091,"5,238.23","1,472.34",13136.1,3778.16,"10,257.06",95.88,1.77,2.098,1.3453,74.0123,13.55,0.847
28-Jan-13,33.9805,8.4,30.341,20.7072,46.3322,56.382,11.4461,3.1364,6.65,4.85,16.6842,44.974346,36.0384,40.26,49.36,29.6749,40.14,25.847,21.4943,4.4,11.66,16.85,53.1404,35.8037,19.9003,"5,237.84","1,472.63",13132.49,3780.89,"10,315.31",96.44,1.77,2.098,1.3453,73.9942,13.42,0.875
29-Jan-13,33.8626,8.52,30.3347,20.7965,46.5443,56.2872,11.6064,3.1704,6.73,4.86,16.702,47.3661,36.8167,40.73,49.93,29.7006,40.41,26.0513,21.6195,4.39,11.66,17.01,54.1465,36.4057,20.0063,"5,252.35","1,480.94",13107.56,3785.82,"10,251.36",97.57,1.77,2.098,1.336,73.7794,13.57,0.872
30-Jan-13,33.9448,8.61,30.4648,20.6898,46.0262,56.3365,11.5958,3.2045,6.71,4.87,16.796,47.234788,36.4356,40.4,49.81,28.925,40.35,24.9634,21.4427,4.23,11.69,16.84,55.1094,36.4207,19.9792,"5,290.12","1,485.98",13046.54,3765.52,"10,263.31",97.94,1.77,2.098,1.3362,73.6266,12.46,0.889
31-Jan-13,34.2028,8.63,30.5232,20.5162,45.1466,56.2477,11.3539,3.2248,6.88,4.84,16.5447,48.979361,35.8565,40.45,48.4,28.3914,40.89,25.1056,21.4395,4.21,11.61,16.75,54.2166,35.4519,20.1389,"5,312.59","1,492.56",13030.49,3732.6,"10,362.34",97.49,1.77,2.098,1.3351,73.4909,12.43,0.881
1-Feb-13,35.2569,8.62,30.7015,20.6836,45.568,59.2586,11.4159,3.2747,6.88,4.85,16.5782,49.495229,35.9399,41.15,48.14,29.1057,40.78,25.2186,21.6315,4.23,11.48,16.81,54.7743,35.2433,20.2523,"5,283.59","1,494.81",13275.76,3773.53,"10,576.86",97.77,1.77,2.098,1.3386,73.4267,12.46,0.877
4-Feb-13,33.7757,8.61,29.6204,19.8911,44.0658,57.8579,10.8482,3.1958,6.77,4.71,16.148,49.795371,35.3308,40.91,47.92,27.5394,40.65,24.1612,20.8978,4.2,11.5,16.77,52.7006,34.5459,19.5834,"5,337.68","1,494.82",13177.02,3659.91,"10,539.28",96.17,1.77,2.098,1.328,73.7754,12.69,0.846
5-Feb-13,34.4619,8.59,29.1382,20.3784,44.5459,58.2633,10.9029,3.2323,6.84,4.78,16.2701,50.920902,35.6641,40.57,48.03,28.0517,40.77,24.7718,21.3223,4.2,11.48,16.78,53.5773,34.5638,19.8069,"5,335.48","1,502.96",13242.77,3694.7,"10,588.58",96.64,1.77,2.098,1.3188,73.8148,12.89,0.875
6-Feb-13,33.6042,8.73,28.5071,19.9759,44.1228,58.0151,10.6146,3.2286,6.86,4.74,15.8658,50.470689,34.7824,40.8,47.94,27.4323,41.03,24.566,21.1589,4.22,11.53,16.83,52.5864,34.341,19.5448,"5,318.95","1,500.18",13341.6,3642.9,"10,597.64",96.62,1.77,2.098,1.3188,73.9221,13.57,0.837
7-Feb-13,33.2222,8.82,28.2924,19.7324,44.3074,57.3308,10.5668,3.2017,6.86,4.81,15.6868,51.174146,34.3228,41.17,47.48,27.0801,40.69,23.2153,20.6768,4.24,11.41,16.78,51.4474,33.6508,19.4401,"5,328.42","1,507.84",13300.65,3601.05,"10,558.26",95.83,1.83,1.974,1.3062,74.2894,13.31,0.825
8-Feb-13,33.4211,8.73,28.283,19.7239,44.2318,57.3809,10.5381,3.2138,6.88,4.84,15.8486,52.768649,34.8625,41.36,47.39,27.3676,40.7,23.2919,21.0669,4.27,11.49,16.82,51.2875,33.6015,19.6528,"5,273.70","1,501.96",13375.25,3649.5,"10,683.98",95.72,1.83,1.974,1.3061,74.2812,14.32,0.828
11-Feb-13,33.361,8.74,28.2667,19.9617,44.7629,57.9689,10.568,3.2108,6.87,4.79,15.9935,52.665475,35.5625,41.51,47.26,27.4825,40.68,23.2059,21.1146,4.27,11.4,16.92,51.1576,33.6225,19.6301,"5,268.52","1,498.11",13373.63,3650.58,"10,321.51",97.03,1.83,1.974,1.3138,74.4146,14.28,0.838
12-Feb-13,33.397,8.73,28.1436,20.1391,44.8522,57.8598,10.5337,3.2449,6.91,4.82,16.2781,51.886983,35.9049,41.76,47.28,27.1145,41.07,23.5158,21.1212,4.28,11.43,17.09,51.6056,33.8006,19.6314,"5,284.37","1,513.17",13476.01,3686.58,"10,409.41",97.51,1.83,1.974,1.3056,74.2146,12.9,0.869
13-Feb-13,33.9486,8.83,28.3858,20.0786,45.3903,59.0474,10.4126,3.2583,6.91,4.83,16.3723,52.646716,35.86,41.69,45.85,26.9867,41.74,23.7311,20.8387,4.27,11.34,17.11,51.8007,33.3432,19.5602,"5,252.18","1,495.71",13602.99,3698.53,"10,249.82",97.01,1.83,1.974,1.302,74.2555,14.67,0.901
14-Feb-13,31.8237,8.76,27.8891,19.5458,44.8564,58.1717,10.2405,3.1329,6.95,4.75,16.473,53.050031,35.2111,32.27,45.36,26.5464,41.5,23.1396,20.5812,4.24,11.13,16.94,50.4142,33.0595,19.3172,"5,309.25","1,511.29",13500.47,3669.6,"10,168.72",97.31,1.83,1.974,1.3025,74.474,13.72,0.857
15-Feb-13,32.0488,8.9,27.9266,19.4818,44.9231,58.4505,10.103,3.12,6.94,4.79,16.5021,52.102709,34.8215,33.02,45.55,27.3253,42.63,23.6374,20.9717,4.25,11.17,16.92,49.8403,32.7303,19.4242,"5,271.93","1,512.12",13558.35,3660.37,"10,225.62",95.86,1.83,1.974,1.305,74.6156,13.41,0.865
19-Feb-13,32.4342,8.94,28.3783,19.7644,46.5096,59.0042,10.3353,3.1136,7,4.92,16.6254,52.824925,36.1854,34.14,45.47,27.1066,42.01,23.8806,21.19,4.22,11.19,16.87,51.2683,33.2039,19.5746,"5,304.23","1,517.93",13654.95,3735.82,"10,305.24",96.66,1.83,1.974,1.3104,74.6724,13.02,0.881
20-Feb-13,31.7526,8.82,27.7287,19.2096,46.4005,58.1966,10.0397,3.0611,7,4.92,16.4739,50.386275,35.2408,33.93,45.01,26.7726,42.15,23.4791,20.5376,4.29,11.22,16.79,50.4044,32.8482,19.5824,"5,259.59","1,517.01",13739.94,3709.88,"10,374.79",94.46,1.83,1.974,1.3004,74.9189,12.94,0.869
21-Feb-13,31.0246,8.81,27.1341,18.6213,45.406,56.9604,9.6166,2.937,6.95,4.82,15.7991,51.11787,34.1478,34.27,44.39,25.7758,41.88,22.7755,19.5841,4.23,11.18,16.6,49.0986,32.5807,18.9508,"5,271.16","1,519.43",13554.71,3624.8,"10,195.31",92.84,1.83,1.974,1.3043,75.2774,12.64,0.836
22-Feb-13,31.2817,8.91,27.4441,19.3731,45.9731,57.4287,9.9186,2.9607,7.03,4.82,15.8255,52.055812,34.814,34.64,44.76,26.5077,42.14,23.0525,20.3753,4.29,11.22,16.82,50.1932,32.9236,19.3474,"5,243.13","1,520.33",13668.86,3706.28,"10,146.46",93.13,1.83,1.974,1.3032,75.4853,12.98,0.828
25-Feb-13,32.1129,8.93,27.1624,19.3905,46.7162,56.7064,9.7691,2.9781,6.95,4.87,15.6417,51.211664,35.0979,34.09,45.15,26.2807,42.15,22.9107,20.8274,4.35,11.15,16.9,50.1711,32.5113,19.1736,"5,280.68","1,521.38",13685.7,3721.33,"10,185.08",93.11,1.83,1.974,1.296,75.6246,12.66,0.776
26-Feb-13,32.3128,8.93,26.997,18.5531,46.0073,56.425,9.4823,2.9387,7.11,4.8,14.9483,50.930281,34.037,34.13,44.58,25.3252,42,22.2167,20.46,4.3,11.04,16.24,48.5803,32.3781,18.7574,"5,231.94","1,519.79",13536.04,3621.92,"10,377.42",92.63,1.83,1.974,1.3004,75.6869,12.46,0.762
27-Feb-13,32.4837,9.05,27.5241,18.9319,46.3641,57.4512,9.8627,2.9994,7.11,4.74,14.8591,52.234021,34.5884,34.51,45.33,28.8445,42.14,22.8339,21.1653,4.36,11.16,16.19,49.931,32.7268,19.7096,"5,155.78","1,530.94",13625.49,3691.49,"10,264.01",92.76,1.83,1.974,1.3074,75.564,12.31,0.782
28-Feb-13,34.4679,9.17,27.953,18.9051,47.0082,57.0411,9.6863,3.0003,7.14,4.69,14.8839,52.712372,35.0134,34.67,45.41,28.2532,42.08,22.7958,21.0463,4.33,11.17,16.25,49.998,32.8751,19.8811,"5,161.35","1,511.95",13704.02,3723,"10,001.15",92.05,1.83,1.974,1.2954,75.7396,14.68,0.769
1-Mar-13,34.4639,9.19,26.3134,18.4623,46.8264,56.2094,9.5137,2.9686,6.95,4.63,14.5759,53.415829,35.5435,34.89,45.3,28.1492,41.77,22.4334,20.3177,4.31,11.11,16.51,49.8861,32.9926,19.8842,"5,176.01","1,502.42",13750.55,3699.91,"10,104.46",90.68,1.83,1.974,1.2881,76.1824,15.22,0.748
4-Mar-13,34.1387,9.3,25.3794,18.7952,46.1999,57.7088,10.0606,2.9958,6.98,4.4,14.6272,54.803984,35.6071,35.11,45.46,28.4924,41.65,22.4683,20.241,4.29,11.26,16.46,49.7167,32.9469,19.9645,"5,096.17","1,515.60",13674.53,3709.76,"10,153.34",90.12,1.83,1.974,1.2932,76.162,14.17,0.76
5-Mar-13,34.4391,9.13,25.5194,19.164,46.2951,62.7301,10.2078,3.0276,6.98,4.47,14.9619,54.184942,36.0734,35.23,46.02,29.0168,41.81,23.203,20.6126,4.35,11.31,16.66,50.8952,33.3625,20.0864,"5,151.15","1,487.85",13861.28,3787.19,"9,922.56",90.82,1.83,1.974,1.2897,76.0746,18.99,0.772
6-Mar-13,35.3165,8.98,25.2557,18.9548,45.9608,60.3581,9.8962,3.004,6.98,4.4,14.9875,54.55074,35.1647,35.6,45.52,28.86,42.1,23.1425,20.2513,4.31,11.14,16.82,50.6606,33.0736,19.9627,"5,180.78","1,496.94",13923.27,3773.76,"10,084.52",90.43,1.83,1.974,1.2985,76.2646,16.87,0.804
7-Mar-13,35.7606,8.96,25.0744,19.0924,46.2307,61.5737,9.9865,3.0401,6.95,4.34,15.1023,53.303276,35.5728,34.53,45.52,28.9597,41.35,23.7312,20.357,4.11,10.9,17.36,51.315,33.415,20.0562,"5,153.22","1,515.99",13953.35,3793.78,"10,107.58",91.56,1.82,1.768,1.2851,76.1442,14.73,0.851
8-Mar-13,35.6962,8.92,25.449,19.129,45.9694,61.2713,10.2732,3.056,7.08,4.33,15.4098,52.609198,35.7356,34.39,45.34,28.9536,41.94,23.5244,20.6115,4.17,10.61,17.57,50.963,33.1084,20.8631,"5,152.89","1,514.68",14018.79,3840.15,"10,036.01",91.95,1.82,1.768,1.286,76.5413,15.51,0.897
11-Mar-13,35.9728,8.92,25.5971,19.1212,46.1464,61.5387,10.4045,3.0638,7.05,4.29,15.4365,51.174146,35.5568,34.43,45.32,28.6883,41.56,23.5297,20.8494,4.13,10.79,17.95,51.2789,33.136,20.962,"5,226.81","1,518.20",14012.74,3836.27,"10,018.47",92.06,1.82,1.768,1.278,76.4852,15.36,0.897
12-Mar-13,36.0205,8.86,25.5298,18.9486,46.8697,61.3902,10.4348,3.069,7.13,4.32,15.3843,51.530564,35.0671,34.57,45.75,29.3481,41.19,23.6922,21.0598,4.05,10.64,18.05,51.2811,33.0362,20.9406,"5,189.44","1,525.20",14019.97,3839.97,"10,270.80",92.54,1.82,1.768,1.2814,76.4075,14.01,0.871
13-Mar-13,35.9318,8.93,25.3758,18.7468,46.7341,59.9072,10.2968,3.0586,7.19,4.31,15.3123,48.866808,34.8735,34.72,45.74,28.901,41.26,23.2374,21.2416,4.02,10.66,17.18,50.8165,32.9834,20.8611,"5,197.68","1,539.79",13971.65,3836.04,"10,267.38",92.52,1.82,1.768,1.2818,76.6204,13.48,0.877
14-Mar-13,36.5675,9.1,25.9171,19.1615,47.764,60.7774,11.0145,3.173,7.25,4.37,15.1367,49.223226,35.4939,34.75,46.36,29.0056,42,24.0445,21.6583,4.01,10.59,17.29,51.4506,33.4335,21.0152,"5,198.04","1,541.46",14084,3871.58,"10,404.22",93.03,1.82,1.768,1.2847,76.5022,13.53,0.877
15-Mar-13,36.241,9.03,26.3179,19.0945,49.06,61.42,11.122,3.177,7.24,4.45,15.3815,49.626541,35.5164,34.37,46.39,29.7825,41.58,23.8338,21.0491,4.2,10.41,16.95,51.2041,33.1751,21.1062,"5,210.51","1,544.26",14105.55,3844.03,"10,385.66",93.45,1.82,1.768,1.2818,75.9397,13.06,0.834
18-Mar-13,36.4786,9.15,25.8045,18.9194,48.5777,61.1825,10.8853,3.1336,7.2,4.43,14.9166,49.81413,35.382,34.2,46.06,29.2826,41.56,23.4727,20.4803,4.1,10.33,17.22,50.1645,32.8061,21.0642,"5,212.20","1,551.18",14089.75,3825.47,"10,413.97",93.74,1.82,1.768,1.285,76.232,12.59,0.81
19-Mar-13,36.2277,9.12,25.4334,18.6967,47.6917,61.1486,10.7273,3.1159,7.26,4.37,14.6006,48.060177,35.299,34.25,46.26,28.8855,41.46,23.0054,20.0106,3.92,10.5,17.3,49.4564,32.7176,20.7947,"5,195.91","1,556.22",14035.92,3775.75,"10,381.47",92.16,1.82,1.768,1.2935,76.5076,11.56,0.777
20-Mar-13,36.1835,8.42,25.3401,19.3397,48.1326,61.4479,11.0956,3.1606,7.28,4.29,14.9234,49.635921,35.6236,34.58,45.89,29.9568,41.58,23.5361,20.9691,3.91,10.5,17.26,50.0854,32.86,20.7221,"5,290.92","1,552.48",14030.68,3829.56,"10,330.37",92.96,1.82,1.768,1.2989,76.4233,12.27,0.792
21-Mar-13,36.215,8.28,25.3685,19.7325,47.616,59.8957,10.9909,3.1959,7.32,4.29,14.8832,48.641701,36.5418,34.49,47.53,28.9862,40.83,23.3566,20.545,3.76,10.76,17.33,49.3313,32.6618,20.4903,"5,275.95","1,554.52",13980.82,3774.85,"10,479.16",92.45,1.82,1.768,1.3007,76.3321,11.83,0.798
